Player,Team,Nation,Position,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG
James Milner,Brighton & Hove Albion,eng ENG,MF,38.0,4.0,3,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.9,0.0,2.0,1.0,50.0,1.06,0.53,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,2.0,2.0,N/a,N/a,0.0
James Tarkowski,Everton,eng ENG,DF,31.0,N/a,33,2922.0,32.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.06,0.03,0.06,33.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,32.5,1.0,15.0,4.0,26.7,0.46,0.12,0.07,0.25,0.0,0.0,0.0,35.0,29.0,1.0,1.0,37.0,40.0,N/a,N/a,0.0
James Ward-Prowse,Nottingham Forest,eng ENG,MF,29.0,9.0,5,400.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.23,0.23,0.0,0.23,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,4.4,0.0,2.0,1.0,50.0,0.45,0.23,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,19.0,5.0,1.0,N/a,N/a,0.0
James Ward-Prowse,West Ham United,eng ENG,MF,29.0,15.0,12,1039.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.17,0.09,0.17,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,11.5,1.0,12.0,4.0,33.3,1.04,0.35,0.08,0.25,0.0,0.0,0.0,10.0,4.0,0.0,48.0,8.0,14.0,N/a,N/a,0.0
Jamie Vardy,Leicester City,eng ENG,FW,37.0,N/a,35,2823.0,31.4,9.0,4.0,13.0,8.0,1.0,2.0,5.0,0.0,0.29,0.13,0.41,0.26,0.38,35.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,31.4,9.0,58.0,26.0,44.8,1.85,0.83,0.14,0.31,1.0,2.0,0.0,27.0,23.0,27.0,11.0,5.0,12.0,N/a,N/a,0.0
Jan Bednarek,Southampton,pl POL,DF,28.0,N/a,30,2531.0,28.1,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.07,0.0,0.07,0.07,0.07,30.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,28.1,2.0,5.0,3.0,60.0,0.18,0.11,0.4,0.67,0.0,0.0,0.0,31.0,13.0,0.0,1.0,55.0,19.0,N/a,N/a,0.0
Jan Paul van Hecke,Brighton & Hove Albion,nl NED,DF,24.0,34.0,33,2958.0,32.9,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.03,0.03,0.06,0.03,0.06,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,32.9,1.0,17.0,5.0,29.4,0.52,0.15,0.06,0.2,0.0,0.0,1.0,25.0,24.0,0.0,11.0,25.0,29.0,N/a,N/a,0.0
Jannik Vestergaard,Leicester City,dk DEN,DF,31.0,N/a,16,1391.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,15.5,0.0,3.0,2.0,66.7,0.19,0.13,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,15.0,10.0,N/a,N/a,1.0
Jarell Quansah,Liverpool,eng ENG,DF,21.0,13.0,4,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5.5,0.0,1.0,0.0,0.0,0.18,0.0,0.0,N/a,0.0,0.0,0.0,9.0,1.0,0.0,2.0,7.0,8.0,N/a,N/a,1.0
Jarrad Branthwaite,Everton,eng ENG,DF,22.0,N/a,28,2511.0,27.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04,30.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,27.9,0.0,10.0,3.0,30.0,0.36,0.11,0.0,0.0,0.0,0.0,0.0,12.0,18.0,2.0,6.0,24.0,21.0,N/a,N/a,0.0
Jarrod Bowen,West Ham United,eng ENG,"MF,FW",27.0,34.0,34,2973.0,33.0,13.0,8.0,21.0,12.0,1.0,1.0,1.0,0.0,0.39,0.24,0.64,0.36,0.61,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,33.0,13.0,87.0,37.0,42.5,2.63,1.12,0.14,0.32,1.0,1.0,0.0,20.0,51.0,10.0,106.0,16.0,25.0,N/a,N/a,0.0
Jason Steele,Brighton & Hove Albion,eng ENG,GK,33.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,4.0,3.0,75.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,N/a,2.0,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Jay Robinson,Southampton,eng ENG,MF,17.0,N/a,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.5,0.0,1.0,1.0,100.0,0.66,0.66,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,N/a,N/a,0.0
Jay Stansfield,Fulham,eng ENG,"FW,MF",21.0,N/a,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.0,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Jayce Fitzgerald,Manchester United,eng ENG,MF,17.0,0.0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Jayden Danns,Liverpool,eng ENG,FW,18.0,1.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.1,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Jayden Meghoma,Brentford,eng ENG,DF,18.0,1.0,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.1,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Jayden Moore,Southampton,N/a,DF,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Jean-Clair Todibo,West Ham United,fr FRA,DF,24.0,27.0,20,1825.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,20.3,0.0,5.0,0.0,0.0,0.25,0.0,0.0,N/a,0.0,0.0,0.0,16.0,6.0,0.0,3.0,23.0,26.0,N/a,N/a,0.0
Jean-Philippe Mateta,Crystal Palace,fr FRA,FW,27.0,37.0,33,2648.0,29.4,14.0,2.0,16.0,12.0,2.0,2.0,2.0,0.0,0.48,0.07,0.54,0.41,0.48,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,29.4,14.0,69.0,33.0,47.8,2.35,1.12,0.17,0.36,2.0,2.0,0.0,27.0,29.0,22.0,26.0,2.0,12.0,N/a,N/a,0.0
Jean-Ricner Bellegarde,Wolverhampton Wanderers,ht HAI,MF,26.0,35.0,20,1677.0,18.6,2.0,7.0,9.0,2.0,0.0,0.0,3.0,0.0,0.11,0.38,0.48,0.11,0.48,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,18.6,2.0,22.0,5.0,22.7,1.18,0.27,0.09,0.4,0.0,0.0,0.0,31.0,46.0,1.0,42.0,8.0,23.0,N/a,N/a,0.0
Jefferson Lerma,Crystal Palace,co COL,"MF,DF",29.0,33.0,26,2274.0,25.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,25.3,0.0,26.0,8.0,30.8,1.03,0.32,0.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,12.0,41.0,19.0,N/a,N/a,0.0
Jeffrey Schlupp,Crystal Palace,gh GHA,"DF,FW",31.0,12.0,0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.1,0.0,4.0,2.0,50.0,3.5,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,N/a,N/a,0.0
Jens Cajuste,Ipswich Town,se SWE,MF,24.0,30.0,25,1959.0,21.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.09,0.05,0.09,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,21.8,1.0,12.0,1.0,8.3,0.55,0.05,0.08,1.0,0.0,0.0,0.0,23.0,22.0,0.0,10.0,29.0,22.0,N/a,N/a,0.0
Jenson Metcalfe,Everton,eng ENG,MF,19.0,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Jeremy Doku,Manchester City,be BEL,"MF,FW",22.0,29.0,16,1516.0,16.8,3.0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,0.18,0.36,0.53,0.18,0.53,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,16.8,3.0,29.0,9.0,31.0,1.72,0.53,0.1,0.33,0.0,0.0,0.0,10.0,33.0,5.0,59.0,3.0,23.0,N/a,N/a,0.0
Jeremy Monga,Leicester City,eng ENG,FW,15.0,N/a,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.2,0.0,3.0,1.0,33.3,2.41,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,N/a,N/a,0.0
Jeremy Sarmiento,Brighton & Hove Albion,ec ECU,MF,22.0,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.1,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Jesper Lindstrøm,Everton,dk DEN,MF,24.0,N/a,15,1239.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,25.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,13.8,0.0,28.0,10.0,35.7,2.03,0.73,0.0,0.0,0.0,0.0,0.0,15.0,10.0,1.0,72.0,13.0,24.0,N/a,N/a,0.0
Jimi Gower,Arsenal,eng ENG,MF,19.0,0.0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Joachim Andersen,Crystal Palace,dk DEN,DF,28.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,N/a,N/a,0.0
Joachim Andersen,Fulham,dk DEN,DF,28.0,N/a,29,2583.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,28.7,0.0,19.0,5.0,26.3,0.66,0.17,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.0,12.0,33.0,16.0,N/a,N/a,1.0
Joachim Kayi Sanda,Southampton,fr FRA,DF,17.0,N/a,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.2,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N/a,N/a,0.0
Joe Aribo,Southampton,ng NGA,MF,28.0,N/a,21,2013.0,22.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,32.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,22.4,3.0,17.0,7.0,41.2,0.76,0.31,0.18,0.43,0.0,0.0,0.0,20.0,27.0,1.0,10.0,20.0,34.0,N/a,N/a,0.0
Joe Gauci,Aston Villa,au AUS,GK,24.0,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Joe Gomez,Liverpool,eng ENG,DF,27.0,9.0,6,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5.8,0.0,3.0,2.0,66.7,0.52,0.35,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,7.0,10.0,N/a,N/a,0.0
Joe Knight,Brighton & Hove Albion,eng ENG,MF,18.0,0.0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Joe Lumley,Southampton,eng ENG,GK,29.0,N/a,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.33,20.0,13.0,65.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,3.0,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Joe O'Brien-Whitmarsh,Southampton,ie IRL,MF,19.0,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Joe Willock,Newcastle United,eng ENG,MF,24.0,32.0,11,1086.0,12.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,12.1,0.0,18.0,3.0,16.7,1.49,0.25,0.0,0.0,0.0,0.0,0.0,22.0,13.0,3.0,17.0,7.0,18.0,N/a,N/a,0.0
Joel Ward,Crystal Palace,eng ENG,DF,34.0,2.0,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.8,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,0.0
Joelinton,Newcastle United,br BRA,"MF,FW",27.0,29.0,29,2393.0,26.6,4.0,3.0,7.0,4.0,0.0,0.0,10.0,0.0,0.15,0.11,0.26,0.15,0.26,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,26.6,4.0,45.0,14.0,31.1,1.69,0.53,0.09,0.29,0.0,0.0,0.0,58.0,34.0,7.0,16.0,20.0,35.0,N/a,N/a,0.0
John McGinn,Aston Villa,sct SCO,MF,29.0,N/a,27,2223.0,24.7,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.04,0.16,0.2,0.04,0.2,34.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,24.7,1.0,31.0,5.0,16.1,1.26,0.2,0.03,0.2,0.0,0.0,0.0,43.0,69.0,3.0,60.0,11.0,23.0,N/a,N/a,0.0
John Ruddy,Newcastle United,eng ENG,GK,37.0,0.0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
John Stones,Manchester City,eng ENG,DF,30.0,11.0,6,548.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6.1,2.0,2.0,2.0,100.0,0.33,0.33,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,N/a,N/a,0.0
Jonny Evans,Manchester United,nir NIR,DF,36.0,7.0,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3.5,0.0,2.0,1.0,50.0,0.57,0.29,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,5.0,6.0,N/a,N/a,0.0
Jordan Ayew,Crystal Palace,gh GHA,"FW,MF",32.0,1.0,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0.2,0.0,1.0,0.0,0.0,4.29,0.0,0.0,N/a,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,N/a,N/a,0.0
Jordan Ayew,Leicester City,gh GHA,MF,32.0,N/a,19,1638.0,18.2,5.0,0.0,5.0,4.0,1.0,1.0,5.0,0.0,0.27,0.0,0.27,0.22,0.22,30.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,18.2,5.0,32.0,10.0,31.3,1.76,0.55,0.13,0.4,1.0,1.0,0.0,30.0,58.0,7.0,57.0,11.0,14.0,N/a,N/a,0.0
Jordan Pickford,Everton,eng ENG,GK,30.0,N/a,38,3420.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,38.0,44.0,1.16,161.0,119.0,72.7,11.0,15.0,12.0,12.0,31.6,2.0,0.0,2.0,0.0,100.0,38.0,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,N/a,N/a,0.0
Jorge Cuenca,Fulham,es ESP,DF,24.0,N/a,4,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3.9,0.0,1.0,0.0,0.0,0.26,0.0,0.0,N/a,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,N/a,N/a,0.0
Jorginho,Arsenal,it ITA,MF,32.0,15.0,9,704.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7.8,0.0,2.0,0.0,0.0,0.26,0.0,0.0,N/a,0.0,0.0,0.0,15.0,17.0,0.0,1.0,7.0,4.0,N/a,N/a,0.0
Josh Nichols,Arsenal,eng ENG,DF,18.0,0.0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Josh Wilson-Esbrand,Manchester City,eng ENG,DF,21.0,0.0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Joshua Acheampong,Chelsea,eng ENG,DF,18.0,4.0,2,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.9,0.0,2.0,0.0,0.0,1.06,0.0,0.0,N/a,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,N/a,N/a,0.0
Joshua King,Fulham,eng ENG,MF,17.0,N/a,1,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1.4,0.0,3.0,0.0,0.0,2.08,0.0,0.0,N/a,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,5.0,N/a,N/a,0.0
